Gene stable ID,Strand
AGAP028602,-1
AGAP028605,1
AGAP028609,1
AGAP028611,1
AGAP028615,1
AGAP028616,-1
AGAP028626,-1
AGAP028628,-1
AGAP028631,-1
AGAP028635,-1
AGAP028639,-1
AGAP028640,-1
AGAP028642,-1
AGAP028647,-1
AGAP028653,-1
AGAP028654,1
AGAP028655,-1
AGAP028680,-1
AGAP028696,-1
AGAP028708,-1
AGAP028721,-1
AGAP028723,-1
AGAP028727,1
AGAP028729,1
AGAP028730,1
AGAP028743,1
AGAP028749,1
