orthology group;albimanus genes and  coordinates;;;;;atroparvus genes and  coordinates;;;;;gambiae genes and  coordinates;;;;;stephensi Indian genes and  coordinates;;;;
MZ22504866;AALB001810;alb-e4;29285449;29288156;-;AATE001109;atr-e4;32575257;32578067;+;AGAP008875;gam-e4;20233032;20235748;+;ASTEI04978;stI-e4;27017504;27020088;+
MZ22504868;AALB001884;alb-e4;28309652;28314749;+;AATE018262;atr-e4;36573581;36580070;+;AGAP009637;gam-e4;37391355;37398595;+;ASTEI04710;stI-e4;23285745;23292380;+
MZ22504876;AALB008037;alb-e4;3234697;3245104;+;AATE015357;atr-e4;17232098;17240523;+;AGAP008801;gam-e4;17978199;18049327;+;ASTEI05048;stI-e4;25416521;25421765;+
MZ22504901;AALB000180;alb-e4;22365277;22369355;-;AATE009647;atr-e4;7494997;7505240;-;AGAP008232;gam-e4;7436657;7478834;-;ASTEI03039;stI-e4;6997187;7021267;-
MZ22504907;AALB001778;alb-e4;29725134;29729836;+;AATE020836;atr-e4;6578384;6580108;-;AGAP008492;gam-e4;11316804;11318771;-;ASTEI03734;stI-e4;16152612;16158201;+
MZ22504920;AALB008014;alb-e4;2560502;2565168;+;AATE016352;atr-e4;30485353;30491721;+;AGAP007784;gam-e4;833176;836369;+;ASTEI01671;stI-e4;2158929;2161824;-
MZ22504951;AALB001548;alb-e4;34556255;34563010;-;AATE014640;atr-e4;17820685;17832226;+;AGAP008943;gam-e4;21367947;21378902;+;ASTEI01936;stI-e4;27996879;28005744;+
MZ22504984;AALB001829;alb-e4;29153920;29157054;-;AATE017614;atr-e4;32730258;32734965;-;AGAP008896;gam-e4;20503677;20507659;-;ASTEI04953;stI-e4;27221634;27225299;-
MZ22505013;AALB000031;alb-e4;25429782;25435677;-;AATE000690;atr-e4;34808449;34822141;-;AGAP008180;gam-e4;6410225;6416240;-;ASTEI09616;stI-e4;5992520;5998829;-
MZ22505025;AALB000492;alb-e4;16910807;16916168;+;AATE006166;atr-e4;35691170;35699837;+;AGAP009560;gam-e4;36152800;36175571;-;ASTEI03788;stI-e4;15413391;15418931;-
MZ22505041;AALB000024;alb-e4;25537984;25545903;+;AATE009839;atr-e4;35083309;35099944;-;AGAP009596;gam-e4;36830057;36870512;+;ASTEI03751;stI-e4;15988058;16025873;+
MZ22505080;AALB014179;alb-e4;31956146;31959381;+;AATE004091;atr-e4;3213400;3237212;-;AGAP009420;gam-e4;32779099;32781966;+;ASTEI07358;stI-e4;12481381;12484185;+
MZ22505081;AALB000871;alb-e4;10570030;10571900;-;AATE016032;atr-e4;37972730;37976667;-;AGAP010031;gam-e4;48057474;48059040;-;ASTEI03945;stI-e4;39768459;39771811;-
MZ22505109;AALB000033;alb-e4;25422053;25424705;+;AATE017016;atr-e4;34800014;34802969;+;AGAP008176;gam-e4;6391001;6393645;-;ASTEI09612;stI-e4;5976722;5979321;-
MZ22505154;AALB001948;alb-e4;27136796;27138761;+;AATE016660;atr-e4;17621647;17624418;-;AGAP008928;gam-e4;21099107;21101397;-;ASTEI01923;stI-e4;27749787;27751607;-
MZ22505171;AALB000277;alb-e4;20830990;20834852;-;AATE020556;atr-e4;9205934;9210067;-;AGAP008321;gam-e4;9104556;9109056;-;ASTEI02966;stI-e4;8642365;8645586;-
MZ22505179;AALB000845;alb-e4;10803818;10812685;+;AATE003133;atr-e4;33093747;33110067;+;AGAP007958;gam-e4;3310562;3313579;+;ASTEI01724;stI-e4;2961901;2964435;+
MZ22505186;AALB001974;alb-e4;26857681;26863845;-;AATE017632;atr-e4;32850518;32853664;-;AGAP007749;gam-e4;224948;227761;+;ASTEI01704;stI-e4;2743690;2746091;-
MZ22505205;AALB000798;alb-e4;11488732;11490738;-;AATE012425;atr-e4;12266624;12268654;-;AGAP009772;gam-e4;42781176;42783164;+;ASTEI02040;stI-e4;31319833;31321884;+
MZ22505227;AALB000145;alb-e4;23146041;23148188;-;AATE011239;atr-e4;14247811;14249964;+;AGAP009236;gam-e4;29084469;29086834;-;ASTEI05257;stI-e4;16977670;16979817;+
MZ22505234;AALB000219;alb-e4;21653073;21661029;-;AATE003327;atr-e4;21247332;21266157;+;AGAP008712;gam-e4;15929030;15973388;-;ASTEI09392;stI-e4;20608894;20621023;-
MZ22505263;AALB001528;alb-e4;34788765;34791221;+;AATE016713;atr-e4;31716901;31720393;+;AGAP008832;gam-e4;19124307;19127177;+;ASTEI05021;stI-e4;26131917;26133528;+
MZ22505274;AALB000654;alb-e4;13765045;13772040;+;AATE009502;atr-e4;24589039;24597511;+;AGAP008794;gam-e4;17938329;17947222;-;ASTEI04761;stI-e4;22474137;22481549;-
MZ22505283;AALB007849;alb-e4;240783;242914;+;AATE007637;atr-e4;40369207;40372505;+;AGAP010204;gam-e4;50692921;50695624;+;ASTEI07849;stI-e4;41921178;41923441;+
MZ22505289;AALB000696;alb-e4;13091128;13093593;+;AATE021047;atr-e4;34131507;34141827;-;AGAP008016;gam-e4;4190349;4192896;-;ASTEI01778;stI-e4;3830089;3832470;-
MZ22505334;AALB000161;alb-e4;22829030;22832749;-;AATE018662;atr-e4;7986459;7999471;-;AGAP008254;gam-e4;7917984;7940906;-;ASTEI03018;stI-e4;7470339;7473203;-
MZ22505353;AALB007851;alb-e4;249151;252956;-;AATE012066;atr-e4;40416416;40422035;-;AGAP010206;gam-e4;50701903;50707215;-;ASTEI07851;stI-e4;41932104;41936852;-
MZ22505361;AALB000401;alb-e4;18551267;18559673;+;AATE000322;atr-e4;16823782;16827292;+;AGAP008549;gam-e4;12494010;12494702;-;ASTEI05195;stI-e4;18139864;18143152;-
MZ22505376;AALB000828;alb-e4;10935536;10942271;-;AATE015541;atr-e4;11680225;11686210;-;AGAP009806;gam-e4;43698370;43702916;+;ASTEI06501;stI-e4;32108493;32113158;+
MZ22505382;AALB001748;alb-e4;30285691;30290241;-;AATE007514;atr-e4;4296667;4299347;-;AGAP008426;gam-e4;10597035;10599539;+;ASTEI05277;stI-e4;16837262;16839680;-
MZ22505385;AALB007916;alb-e4;1151253;1156997;+;AATE001686;atr-e4;39061634;39068766;-;AGAP010139;gam-e4;49356301;49362525;-;ASTEI08316;stI-e4;40748871;40752493;-
MZ22505396;AALB000370;alb-e4;19074883;19082993;-;AATE016622;atr-e4;4998752;5002717;-;AGAP009919;gam-e4;45303063;45305641;-;ASTEI09749;stI-e4;37508335;37511672;-
MZ22505436;AALB001888;alb-e4;28237562;28245913;+;AATE004337;atr-e4;36459073;36490326;+;AGAP008996;gam-e4;22873358;22881174;-;ASTEI01979;stI-e4;29393195;29407808;-
MZ22505441;AALB000983;alb-e4;8326076;8328347;+;AATE018938;atr-e4;23569264;23571883;-;AGAP008096;gam-e4;5636563;5638783;-;ASTEI01845;stI-e4;5242579;5244759;-
MZ22505459;AALB000741;alb-e4;12467356;12483455;-;AATE013843;atr-e4;14897118;14911101;+;AGAP009628;gam-e4;37275842;37300372;+;ASTEI04717;stI-e4;23204733;23223457;+
MZ22505467;AALB000772;alb-e4;11985519;11990765;+;AATE005240;atr-e4;37160085;37167533;+;AGAP008577;gam-e4;13253834;13260109;-;ASTEI10472;stI-e4;18744341;18748915;-
MZ22505478;AALB000376;alb-e4;18996953;18999663;-;AATE004127;atr-e4;4913976;4919422;-;AGAP009910;gam-e4;45197982;45200093;-;ASTEI09758;stI-e4;37430449;37432860;-
MZ22505484;AALB000848;alb-e4;10790407;10793102;+;AATE012189;atr-e4;33084292;33088141;+;AGAP007954;gam-e4;3290134;3293468;+;ASTEI01720;stI-e4;2941709;2944279;+
MZ22505500;AALB001768;alb-e4;30018472;30020733;+;AATE018690;atr-e4;19410608;19412800;-;AGAP028161;gam-e4;28026922;28029111;+;ASTEI05200;stI-e4;17990386;17992563;-
MZ22505507;AALB000746;alb-e4;12398772;12403946;-;AATE016326;atr-e4;33018391;33021293;-;AGAP007734;gam-e4;57849;62977;+;ASTEI01716;stI-e4;2887759;2890624;-
MZ22505521;AALB001675;alb-e4;31485708;31488847;-;AATE005416;atr-e4;25308518;25311725;+;AGAP009136;gam-e4;26870544;26872982;-;ASTEI06184;stI-e4;34948855;34951242;-
MZ22505522;AALB000182;alb-e4;22122109;22124364;+;AATE014413;atr-e4;7245048;7247724;+;AGAP008229;gam-e4;7200006;7202199;+;ASTEI03041;stI-e4;6750151;6752349;+
MZ22505523;AALB000325;alb-e4;19933015;19935144;-;AATE015619;atr-e4;33513120;33520095;+;AGAP007982;gam-e4;3659631;3661799;+;ASTEI01749;stI-e4;3302245;3304790;+
MZ22505550;AALB000802;alb-e4;11277315;11281198;-;AATE011280;atr-e4;12054446;12059748;-;AGAP009776;gam-e4;43074974;43076845;+;ASTEI06472;stI-e4;31618353;31621171;-
MZ22505557;AALB001969;alb-e4;26913476;26916606;-;AATE002055;atr-e4;32889272;32908064;-;AGAP007742;gam-e4;176320;179405;+;ASTEI01711;stI-e4;2791515;2794549;-
MZ22505562;AALB000067;alb-e4;24962988;24964700;-;AATE016972;atr-e4;36947383;36970454;+;AGAP008596;gam-e4;13468585;13491630;-;ASTEI10710;stI-e4;18921773;18931053;-
MZ22505615;AALB001046;alb-e4;7014899;7018761;+;AATE009242;atr-e4;11351789;11355692;-;AGAP009268;gam-e4;30300622;30308216;-;ASTEI06589;stI-e4;10647840;10651565;-
MZ22505624;AALB000217;alb-e4;21675791;21678384;-;AATE016908;atr-e4;21235714;21238131;+;AGAP008716;gam-e4;15989730;15992075;-;ASTEI09390;stI-e4;20644819;20646992;-
MZ22505640;AALB001942;alb-e4;27199479;27206682;-;AATE010580;atr-e4;5851001;5892813;+;AGAP009860;gam-e4;44497197;44522724;+;ASTEI06548;stI-e4;32893735;32907141;+
MZ22505644;AALB001690;alb-e4;31004965;31020670;-;AATE006910;atr-e4;25804948;25831181;+;AGAP009123;gam-e4;26217371;26247296;-;ASTEI07161;stI-e4;34229004;34240867;-
MZ22505650;AALB000862;alb-e4;10628103;10633250;-;AATE011453;atr-e4;38039649;38049501;-;AGAP010042;gam-e4;48139906;48144077;-;ASTEI03936;stI-e4;39825522;39829563;-
MZ22505662;AALB000357;alb-e4;19425854;19432834;+;AATE013688;atr-e4;8835059;8842167;+;AGAP013772;gam-e4;8724194;8730650;+;ASTEI02987;stI-e4;8278850;8285395;+
MZ22505673;AALB000034;alb-e4;25411473;25420692;-;AATE017879;atr-e4;34790115;34792470;-;AGAP008177;gam-e4;6394644;6395786;+;ASTEI09614;stI-e4;5983119;5987769;+
MZ22505678;AALB000450;alb-e4;17554241;17560737;+;AATE000418;atr-e4;5355623;5363423;+;AGAP009827;gam-e4;43852874;43857372;+;ASTEI06520;stI-e4;32260533;32267968;+
MZ22505691;AALB001813;alb-e4;29269072;29275144;-;AATE002314;atr-e4;32587399;32593833;+;AGAP008879;gam-e4;20249016;20256314;+;ASTEI04974;stI-e4;27030741;27036007;+
MZ22505716;AALB007874;alb-e4;604029;607649;+;AATE000008;atr-e4;41676781;41680536;-;AGAP010228;gam-e4;51290850;51293424;+;ASTEI07873;stI-e4;42429198;42431528;+
MZ22505731;AALB001008;alb-e4;7953542;7964186;+;AATE011045;atr-e4;10410080;10421609;-;AGAP008397;gam-e4;10312797;10316218;-;ASTEI06619;stI-e4;9771621;9776862;-
MZ22505769;AALB001328;alb-e4;37358918;37362429;+;AATE007044;atr-e4;1257338;1265626;+;AGAP009533;gam-e4;35432310;35435232;-;ASTEI03807;stI-e4;14763426;14766855;-
MZ22505790;AALB000478;alb-e4;17144920;17147485;+;AATE001756;atr-e4;31971642;31974575;-;AGAP008854;gam-e4;19483357;19485634;-;ASTEI05001;stI-e4;26416031;26418301;-
MZ22505794;AALB000272;alb-e4;20867291;20869387;-;AATE020604;atr-e4;9252550;9257697;-;AGAP008326;gam-e4;9143119;9145275;-;ASTEI02961;stI-e4;8681182;8684706;-
MZ22505796;AALB000627;alb-e4;14271991;14280745;-;AATE007968;atr-e4;5718155;5728064;-;AGAP009850;gam-e4;44325650;44333909;-;ASTEI06540;stI-e4;32707257;32715803;-
MZ22505797;AALB000406;alb-e4;18416322;18419823;-;AATE010689;atr-e4;16670573;16689421;-;AGAP008556;gam-e4;12691341;12701320;+;ASTEI05190;stI-e4;18277842;18287210;+
MZ22505801;AALB000791;alb-e4;11704129;11708069;-;AATE020715;atr-e4;12493769;12497766;-;AGAP009765;gam-e4;42477647;42480533;+;ASTEI02034;stI-e4;30997789;31000534;+
MZ22505832;AALB001524;alb-e4;34882275;34890326;+;AATE017143;atr-e4;24205031;24207485;-;AGAP008159;gam-e4;6265851;6268227;-;ASTEI09593;stI-e4;5845447;5847737;-
MZ22505838;AALB000679;alb-e4;13477807;13481205;-;AATE018307;atr-e4;9518421;9523900;-;AGAP008335;gam-e4;9403304;9407655;-;ASTEI02951;stI-e4;8935349;8938821;-
MZ22505839;AALB000494;alb-e4;16886497;16889536;+;AATE013628;atr-e4;35654005;35656726;+;AGAP009561;gam-e4;36187598;36188631;-;ASTEI03786;stI-e4;15447800;15451119;-
MZ22505841;AALB000592;alb-e4;14667267;14671217;-;AATE019057;atr-e4;6469186;6473004;-;AGAP008486;gam-e4;11206159;11209551;-;ASTEI03728;stI-e4;16266447;16270031;+
MZ22505849;AALB001148;alb-e4;5054173;5055504;+;AATE002000;atr-e4;4901063;4902433;-;AGAP009904;gam-e4;45183296;45184666;-;ASTEI09765;stI-e4;37416811;37418142;-
MZ22505875;AALB000389;alb-e4;18816523;18818572;+;AATE013156;atr-e4;30865594;30870848;+;AGAP007798;gam-e4;1099684;1101951;+;ASTEI01657;stI-e4;1898239;1900332;-
MZ22505912;AALB000039;alb-e4;25348436;25350159;+;AATE014854;atr-e4;34683640;34686346;+;AGAP013740;gam-e4;6303401;6305250;+;ASTEI09601;stI-e4;5894234;5895972;+
MZ22505934;AALB000554;alb-e4;15602931;15604862;+;AATE003165;atr-e4;35017221;35019128;-;AGAP008186;gam-e4;6465238;6467391;+;ASTEI09622;stI-e4;6043236;6045215;+
MZ22505953;AALB001915;alb-e4;27696560;27699065;+;AATE015963;atr-e4;15339844;15342920;+;AGAP008044;gam-e4;4806082;4808982;+;ASTEI01803;stI-e4;4439276;4441835;+
MZ22505961;AALB001763;alb-e4;30044254;30058828;+;AATE020789;atr-e4;4034399;4038279;+;AGAP009319;gam-e4;31248897;31253057;-;ASTEI10002;stI-e4;11525889;11535856;-
MZ22505962;AALB002006;alb-e4;26519380;26532444;+;AATE001262;atr-e4;36839582;36859129;+;AGAP008613;gam-e4;13599652;13675677;-;ASTEI10720;stI-e4;19038168;19053093;-
MZ22505972;AALB001108;alb-e4;5722803;5725118;-;AATE016486;atr-e4;21186211;21188598;-;AGAP008723;gam-e4;16061039;16063498;+;ASTEI09384;stI-e4;20705288;20707669;+
MZ22505978;AALB000247;alb-e4;21226261;21228779;-;AATE010040;atr-e4;30176473;30179023;+;AGAP007775;gam-e4;611974;614177;+;ASTEI01682;stI-e4;2369366;2371449;-
MZ22506015;AALB000168;alb-e4;22698847;22713861;+;AATE008274;atr-e4;7861832;7870708;+;AGAP008245;gam-e4;7674355;7789192;+;ASTEI03027;stI-e4;7333982;7341205;+
MZ22506062;AALB001634;alb-e4;32881237;32887482;+;AATE019171;atr-e4;2310389;2318030;-;AGAP009463;gam-e4;33943638;33951119;+;ASTEI07390;stI-e4;13510334;13516356;+
MZ22506066;AALB007943;alb-e4;1567180;1573556;-;AATE010471;atr-e4;38475231;38477872;+;AGAP010080;gam-e4;48670051;48671094;+;ASTEI10767;stI-e4;40200545;40205244;+
MZ22506071;AALB001150;alb-e4;5049735;5052160;+;AATE001643;atr-e4;4904458;4907235;-;AGAP009907;gam-e4;45186831;45189277;-;ASTEI09762;stI-e4;37420330;37423071;-
MZ22506076;AALB001945;alb-e4;27151278;27154571;-;AATE015002;atr-e4;5938489;5941659;+;AGAP009862;gam-e4;44550269;44570066;+;ASTEI06553;stI-e4;32981075;32983490;+
MZ22506082;AALB001802;alb-e4;29358275;29360471;-;AATE018840;atr-e4;32494178;32496690;+;AGAP008870;gam-e4;20126358;20129552;+;ASTEI04984;stI-e4;26930852;26933136;+
MZ22506122;AALB007949;alb-e4;1600776;1614177;+;AATE015626;atr-e4;38426947;38438350;-;AGAP010067;gam-e4;48569280;48571400;-;ASTEI10775;stI-e4;40150070;40151389;-
MZ22506200;AALB001543;alb-e4;34631767;34636173;-;AATE003696;atr-e4;8902641;8914327;-;AGAP008305;gam-e4;8803846;8861386;-;ASTEI02980;stI-e4;8357381;8362171;-
MZ22506204;AALB000134;alb-e4;23515297;23517560;-;AATE000192;atr-e4;13829228;13833818;+;AGAP007844;gam-e4;1851091;1853117;-;ASTEI10429;stI-e4;8294;8866;-
MZ22506206;AALB000950;alb-e4;9109680;9116722;-;AATE005432;atr-e4;21541396;21549962;-;AGAP008700;gam-e4;15518787;15528023;+;ASTEI09402;stI-e4;20275700;20286361;+
MZ22506219;AALB007935;alb-e4;1269173;1272582;+;AATE013155;atr-e4;38811041;38819811;-;AGAP010096;gam-e4;49107506;49111119;-;ASTEI10298;stI-e4;40575935;40579156;-
MZ22506223;AALB000703;alb-e4;13015900;13017914;-;AATE019281;atr-e4;34223611;34225727;-;AGAP008525;gam-e4;11825072;11827223;-;ASTEI04753;stI-e4;22588402;22590545;+
MZ22506225;AALB000341;alb-e4;19616731;19619852;-;AATE004234;atr-e4;33874247;33879223;+;AGAP007998;gam-e4;3976429;3980514;+;ASTEI01761;stI-e4;3613244;3619190;+
MZ22506246;AALB000723;alb-e4;12639890;12642847;-;AATE011533;atr-e4;31345862;31356358;+;AGAP009608;gam-e4;36986648;36989742;+;ASTEI04737;stI-e4;22976558;22979647;+
MZ22506253;AALB000682;alb-e4;13269917;13273760;-;AATE018469;atr-e4;17579388;17582237;+;AGAP008907;gam-e4;20622606;20625303;-;ASTEI01897;stI-e4;27334302;27336372;-
MZ22506266;AALB001360;alb-e4;36825778;36828693;+;AATE009254;atr-e4;674751;677849;+;AGAP007874;gam-e4;2414347;2417389;-;ASTEI07727;stI-e4;431386;434060;-
MZ22506280;AALB007881;alb-e4;660763;664375;-;AATE016936;atr-e4;41600338;41607414;+;AGAP010238;gam-e4;51370047;51376204;-;ASTEI07884;stI-e4;42512278;42515277;-
MZ22506327;AALB000591;alb-e4;14680001;14682114;+;AATE005244;atr-e4;6485615;6488548;+;AGAP008487;gam-e4;11220766;11223124;+;ASTEI03729;stI-e4;16252920;16255248;-
MZ22506360;AALB000574;alb-e4;15101168;15107326;+;AATE006219;atr-e4;27317450;27324920;-;AGAP009659;gam-e4;37669167;37675280;-;ASTEI04689;stI-e4;23561432;23567558;+
MZ22506397;AALB001809;alb-e4;29288290;29290249;+;AATE017282;atr-e4;32572841;32574976;-;AGAP008874;gam-e4;20230609;20232654;-;ASTEI04979;stI-e4;27015048;27016994;-
MZ22506423;AALB008041;alb-e4;3281442;3283570;+;AATE015576;atr-e4;17265861;17267967;+;AGAP008925;gam-e4;21067697;21069799;-;ASTEI01920;stI-e4;27717886;27719877;-
MZ22506476;AALB001537;alb-e4;34688904;34691165;+;AATE018529;atr-e4;5143637;5145886;-;AGAP009930;gam-e4;45432718;45434937;-;ASTEI09736;stI-e4;37630615;37632846;-
MZ22506482;AALB000916;alb-e4;9755307;9757786;+;AATE003260;atr-e4;37448187;37450893;+;AGAP008660;gam-e4;14561556;14565025;-;ASTEI09565;stI-e4;19770399;19772892;-
MZ22506493;AALB000215;alb-e4;21690809;21694909;+;AATE012530;atr-e4;21214389;21220364;-;AGAP008718;gam-e4;16010795;16015693;+;ASTEI09387;stI-e4;20661564;20668023;+
MZ22506502;AALB002032;alb-e4;26140898;26144175;-;AATE018608;atr-e4;15518836;15522598;-;AGAP008065;gam-e4;4978301;4981353;-;ASTEI01823;stI-e4;4609969;4612707;-
MZ22506510;AALB000602;alb-e4;14467786;14469947;+;AATE014823;atr-e4;6279485;6281863;+;AGAP008472;gam-e4;10986550;10988827;+;ASTEI03716;stI-e4;16449973;16452079;-
MZ22506519;AALB000863;alb-e4;10620792;10626782;+;AATE012163;atr-e4;38035181;38038852;+;AGAP010041;gam-e4;48135363;48138944;+;ASTEI03938;stI-e4;39821332;39822906;+
MZ22506528;AALB001080;alb-e4;6396812;6399494;+;AATE003654;atr-e4;20458919;20463392;-;AGAP008755;gam-e4;17094487;17122781;+;ASTEI09501;stI-e4;21527518;21555968;+
MZ22506529;AALB001095;alb-e4;6154666;6165384;+;AATE019627;atr-e4;20665382;20709552;-;AGAP008742;gam-e4;16675792;16780824;+;ASTEI09491;stI-e4;21276022;21276800;+
MZ22506535;AALB007861;alb-e4;347442;349704;-;AATE002015;atr-e4;40552315;40555061;-;AGAP010217;gam-e4;50848449;50851177;-;ASTEI07859;stI-e4;42053757;42056075;-
MZ22506551;AALB000041;alb-e4;25340959;25343157;-;AATE002106;atr-e4;34676558;34678702;-;AGAP009068;gam-e4;25405516;25407549;+;ASTEI07213;stI-e4;33310296;33312570;+
MZ22506577;AALB007879;alb-e4;646555;655118;+;AATE016948;atr-e4;41609938;41632222;-;AGAP010235;gam-e4;51345177;51357275;+;ASTEI07882;stI-e4;42500047;42505837;+
MZ22506597;AALB000187;alb-e4;22073738;22076303;+;AATE012257;atr-e4;7193347;7196256;+;AGAP008223;gam-e4;7143325;7145780;+;ASTEI03047;stI-e4;6688837;6691259;+
MZ22506604;AALB001101;alb-e4;5867593;5875575;+;AATE008284;atr-e4;20961015;20976027;-;AGAP008737;gam-e4;16331255;16387753;+;ASTEI10734;stI-e4;20953370;20963856;+
MZ22506605;AALB000720;alb-e4;12646944;12655161;-;AATE016977;atr-e4;31339711;31343689;+;AGAP008501;gam-e4;11343920;11346027;-;ASTEI04740;stI-e4;22968858;22970667;+
MZ22506607;AALB001922;alb-e4;27683540;27685728;+;AATE015817;atr-e4;15324304;15328728;+;AGAP008035;gam-e4;4769799;4788402;+;ASTEI01799;stI-e4;4425265;4427465;+
MZ22506608;AALB007979;alb-e4;1959602;1970656;-;AATE015653;atr-e4;17649791;17651909;-;AGAP008933;gam-e4;21133800;21135648;-;ASTEI01927;stI-e4;27782427;27783887;-
MZ22506624;AALB000313;alb-e4;19981589;19984830;-;AATE006213;atr-e4;17715107;17718464;-;AGAP008938;gam-e4;21216169;21221258;-;ASTEI01931;stI-e4;27861744;27864971;-
MZ22506646;AALB000144;alb-e4;23149189;23151111;+;AATE014623;atr-e4;14244709;14246565;-;AGAP009076;gam-e4;25440559;25442979;-;ASTEI07206;stI-e4;33344868;33346805;-
MZ22506654;AALB001397;alb-e4;36500970;36510709;-;AATE013671;atr-e4;244005;262091;+;AGAP007935;gam-e4;3148064;3167157;-;ASTEI07674;stI-e4;1080161;1096454;-
MZ22506660;AALB000261;alb-e4;20925698;20927659;-;AATE011002;atr-e4;17550852;17552771;+;AGAP008912;gam-e4;20661636;20663579;-;ASTEI01902;stI-e4;27360967;27362907;-
MZ22506670;AALB000663;alb-e4;13684073;13688244;-;AATE009734;atr-e4;24488483;24491985;-;AGAP009880;gam-e4;44732896;44734846;+;ASTEI06566;stI-e4;33122678;33124609;+
MZ22506711;AALB000360;alb-e4;19333450;19334798;+;AATE004186;atr-e4;31416975;31444348;-;AGAP009042;gam-e4;24656299;24663329;+;ASTEI09791;stI-e4;36747984;36755926;+
MZ22506717;AALB000737;alb-e4;12528763;12531019;+;AATE008051;atr-e4;14787233;14792239;-;AGAP009624;gam-e4;37158851;37163330;-;ASTEI04721;stI-e4;23126590;23129257;-
MZ22506724;AALB007944;alb-e4;1580261;1582129;+;AATE009846;atr-e4;38468134;38469981;-;AGAP010078;gam-e4;48656887;48658401;-;ASTEI10768;stI-e4;40192275;40194137;-
MZ22506726;AALB001380;alb-e4;36653896;36656318;+;AATE009898;atr-e4;118924;122550;-;AGAP007895;gam-e4;2563728;2566453;+;ASTEI07711;stI-e4;572612;574824;+
MZ22506733;AALB000580;alb-e4;14841111;14850238;-;AATE004074;atr-e4;26995769;27012329;-;AGAP009961;gam-e4;46649629;46654760;+;ASTEI04012;stI-e4;38606643;38608759;+
MZ22506740;AALB008024;alb-e4;2681150;2683010;-;AATE008654;atr-e4;16935849;16937822;-;AGAP008540;gam-e4;12309118;12311116;+;ASTEI06157;stI-e4;36112416;36114276;-
MZ22506743;AALB000007;alb-e4;25929216;25931325;-;AATE015136;atr-e4;18509972;18512769;-;AGAP008961;gam-e4;22226381;22228287;-;ASTEI01952;stI-e4;28766209;28767889;-
MZ22506758;AALB000375;alb-e4;18999924;19005311;+;AATE016423;atr-e4;4919599;4923880;+;AGAP009913;gam-e4;45204863;45206950;+;ASTEI09755;stI-e4;37436822;37438889;+
MZ22506761;AALB001878;alb-e4;28345057;28354278;+;AATE004676;atr-e4;36616018;36623130;+;AGAP009641;gam-e4;37469761;37481185;+;ASTEI04706;stI-e4;23333457;23345708;+
MZ22506800;AALB001555;alb-e4;34471024;34475082;+;AATE007237;atr-e4;17939017;17942937;-;AGAP008948;gam-e4;21530890;21533851;-;ASTEI01941;stI-e4;28133403;28136163;-
MZ22506814;AALB001685;alb-e4;31158304;31162032;-;AATE005400;atr-e4;25650807;25654001;+;AGAP009127;gam-e4;26425834;26428862;-;ASTEI07157;stI-e4;34460919;34462921;-
MZ22506825;AALB001516;alb-e4;34930847;34933540;-;AATE018567;atr-e4;24154868;24156106;+;AGAP008150;gam-e4;6211565;6212686;+;ASTEI10866;stI-e4;5791409;5794170;+
MZ22506893;AALB007974;alb-e4;1926062;1931423;-;AATE012304;atr-e4;38215926;38225292;+;AGAP010050;gam-e4;48336678;48341947;+;ASTEI03929;stI-e4;39970559;39975413;+
MZ22506944;AALB001369;alb-e4;36743921;36745936;-;AATE001118;atr-e4;55160;58117;+;AGAP007909;gam-e4;2671044;2672384;-;ASTEI07701;stI-e4;669996;671918;-
MZ22506956;AALB000497;alb-e4;16829445;16832066;+;AATE017486;atr-e4;35586348;35590313;+;AGAP009563;gam-e4;36259773;36262113;-;ASTEI03784;stI-e4;15508012;15510249;-
MZ22506973;AALB007837;alb-e4;1672;3488;-;AATE008026;atr-e4;39500220;39502103;-;AGAP010170;gam-e4;49882257;49884126;-;ASTEI08293;stI-e4;41166230;41167954;-
MZ22506980;AALB000178;alb-e4;22479199;22481256;+;AATE011786;atr-e4;7614222;7616442;+;AGAP008233;gam-e4;7543137;7544776;+;ASTEI03038;stI-e4;7099166;7101211;+
MZ22506994;AALB000334;alb-e4;19746131;19754600;-;AATE007625;atr-e4;33715387;33721878;+;AGAP028135;gam-e4;3840237;3845812;+;ASTEI01756;stI-e4;3478734;3489577;+
MZ22507001;AALB001502;alb-e4;35071539;35077899;-;AATE002317;atr-e4;23953521;23956777;-;AGAP008130;gam-e4;6003811;6005991;+;ASTEI01877;stI-e4;5596831;5599002;+
MZ22507013;AALB000480;alb-e4;17138982;17141488;+;AATE004348;atr-e4;31978297;31980895;-;AGAP028027;gam-e4;19492228;19495922;-;ASTEI04999;stI-e4;26421886;26424203;-
MZ22507118;AALB001496;alb-e4;35133942;35138612;+;AATE005155;atr-e4;23857252;23864483;-;AGAP008123;gam-e4;5907583;5909604;-;ASTEI01871;stI-e4;5512736;5514781;-
MZ22507131;AALB001166;alb-e4;4902027;4907077;-;AATE000023;atr-e4;31208752;31211477;+;AGAP007817;gam-e4;1371898;1374163;+;ASTEI01640;stI-e4;1638837;1641017;-
MZ22507144;AALB000407;alb-e4;18408205;18414050;+;AATE001922;atr-e4;16662275;16668356;+;AGAP008557;gam-e4;12704151;12711704;-;ASTEI05189;stI-e4;18289768;18295899;-
MZ22507157;AALB001749;alb-e4;30285775;30287568;+;AATE000329;atr-e4;4294954;4296729;+;AGAP008427;gam-e4;10599615;10601435;-;ASTEI05278;stI-e4;16835399;16837183;+
