# genome1: genome1
# genome2: genome2
# genome3: genome3
# genome4: genome4
# block_id genome1_chr genome1_start genome1_len genome1_sign genome2_chr genome2_start genome2_len genome2_sign genome3_chr genome3_start genome3_len genome3_sign genome4_chr genome4_start genome4_len genome4_sign
0 3L 154279561 9753 + 2L 83971087 11937 + 2L 94443058 5409 - 2L 45309830 228 -
0 3L 154294555 6959 + 2L 83983258 9537 + 2L 94423690 7572 - 2L 45283944 77 -
0 3L 154342543 5641 + 2L 69769028 51011 - 2L 91824209 6037 - 2L 36433981 108 +
0 3L 154374420 1354 + 2L 69748853 1337 - 2L 91782572 3552 - 2L 36474249 274 +
0 3L 154377733 8863 + 2L 69735817 12526 - 2L 91759564 16864 - 2L 36477345 380 +
0 3L 154433624 880 + 2L 69686447 1503 - 2L 91687516 1274 - 2L 36568934 308 +
0 3L 154470798 1167 + 2L 69630994 901 + 2L 91678555 962 + 2L 36572565 673 -
0 3L 154579582 1715 + 2L 90905109 2493 + 2L 127798481 1557 - 2L 39858395 191 -
0 3L 154612577 18266 + 2L 90956270 4449 + 2L 127744134 4268 - 2L 39812647 16 -
0 3L 155019336 1649 + 2L 91419997 6350 + 2L 127236393 2264 - 2L 39270037 364 -
0 3L 155159495 527 + 2L 91585692 654 + 2L 127059044 783 - 2L 39105395 14 -
0 3L 155739129 36053 + 2L 82947231 15244 + 2L 120101747 6705 - 2L 50945966 212 +
0 3L 155782799 2789 + 2L 82972305 4480 + 2L 120084875 4600 - 2L 50960473 66 +
0 3L 155882613 1735 + 2L 83079304 2020 + 2L 119935790 1831 - 2L 51065254 257 +
0 3L 155898138 1074 + 2L 83097281 7952 + 2L 119910849 16756 - 2L 51078868 200 +
0 3L 155904276 5893 + 2L 90449128 1914 - 2L 105702471 1870 - 2L 40344061 281 +
0 3L 155944814 1396 + 2L 90388839 2005 - 2L 105642653 1579 - 2L 40403086 148 +
0 3L 156250300 6586 + 2L 73956065 15354 - 2L 132206315 16406 + 2L 49662309 146 -
0 3L 156312225 2042 + 2L 73908507 8303 - 2L 132267473 2168 + 2L 49608195 95 -
0 3L 156342243 4355 + 2L 73875170 6624 - 2L 132301916 4506 + 2L 49571783 71 +
0 3L 156414190 1279 + 2L 73800065 1088 - 2L 132388765 1154 + 2L 49497825 8 +
0 3L 156421287 1401 + 2L 73793806 5670 - 2L 132399916 1199 + 2L 49488696 1274 -
0 3L 156432851 14598 + 2L 73766598 15746 - 2L 132426435 13502 + 2L 49473003 191 -
0 3L 156497944 994 + 2L 73714258 1210 - 2L 132497852 978 + 2L 49409282 85 -
0 3L 156506856 1171 + 2L 73712082 1334 - 2L 132499945 1221 + 2L 49406333 82 -
0 3L 156549911 9209 + 2L 73659690 3694 - 2L 132548680 3670 + 2L 49353663 260 -
0 3L 156584989 8533 + 2L 73634102 12167 - 2L 132578673 6559 + 2L 49328070 45 -
0 3L 156601042 3095 + 2L 73622678 3677 - 2L 132597988 3458 + 2L 49317981 739 +
0 3L 156641679 9555 + 2L 73574762 4233 - 2L 132646225 9240 + 2L 49269578 436 -
0 3L 156661186 1522 + 2L 73556885 1946 - 2L 132665445 1514 + 2L 49250275 852 -
0 3L 156662837 4870 + 2L 73551068 3994 - 2L 132669155 3753 + 2L 49249143 17 -
0 3L 156667872 1604 + 2L 73549415 1640 - 2L 132673034 1583 + 2L 49242943 1532 -
0 3L 156669724 4149 + 2L 73542402 2780 - 2L 132674982 2547 + 2L 49239968 899 -
0 3L 156751926 7049 + 2L 73446063 15128 - 2L 132749040 30232 + 2L 49157486 107 -
0 3L 156760639 11252 + 2L 73425506 2389 - 2L 132785798 1950 + 2L 49142553 83 -
0 3L 156774306 1201 + 2L 73410935 1468 - 2L 132800644 1308 + 2L 49127237 141 -
0 3L 156826064 1676 + 2L 73352527 2105 - 2L 132864143 1853 + 2L 49069562 1283 -
0 3L 156851848 4006 + 2L 73320299 6132 - 2L 132867177 28915 + 2L 49039812 335 -
0 3L 156856320 2917 + 2L 73318309 1137 - 2L 132897791 3193 + 2L 49033611 159 -
0 3L 157628336 1397 + 2L 75376141 4368 - 2L 119497998 6647 + 2L 51396536 199 -
0 3L 157633414 7942 + 2L 75371228 3404 - 2L 119506381 1425 + 2L 51389551 111 -
0 3L 157683920 10285 + 2L 75306629 10357 - 2L 119582889 10957 + 2L 51338812 42 -
0 3L 157696685 6059 + 2L 75286308 1244 - 2L 119602602 1277 + 2L 51320868 197 -
0 3L 157702958 12915 + 2L 75272709 11353 - 2L 119611473 6901 + 2L 51317436 18 -
0 3L 157727469 4270 + 2L 75253235 4320 - 2L 119637917 3947 + 2L 51295126 64 -
0 3L 157769458 900 + 2L 75202558 11947 - 2L 119677772 11069 + 2L 51255691 17 -
0 3L 157776064 1787 + 2L 75196970 2303 - 2L 119694836 1795 + 2L 51239353 206 -
0 3L 157811781 7978 + 2L 75151943 8274 - 2L 119739037 9184 + 2L 51199364 60 -
0 3L 157837766 10681 + 2L 75126703 2785 - 2L 119780242 2567 + 2L 51167323 62 -
0 3L 157848604 628 + 2L 75121134 2552 - 2L 119785644 564 + 2L 51161792 57 -
0 3L 157889322 7330 + 2L 83155124 9276 - 2L 119830786 9518 + 2L 51140526 310 -
0 3L 157902556 1208 + 2L 83152837 1673 - 2L 119841158 1536 + 2L 51130978 47 -
0 3L 158059742 13629 + 2L 82048425 18678 + 2L 123806473 13817 + 2L 50147705 307 +
0 3L 158092841 4490 + 2L 82088253 2315 + 2L 123844682 2961 + 2L 50167570 158 +
0 3L 158098276 4740 + 2L 82094632 5265 + 2L 123850604 5857 + 2L 50174284 162 +
0 3L 158121500 1733 + 2L 82117722 2728 + 2L 123885414 1908 + 2L 50191880 298 +
0 3L 158342043 739 + 2L 82356748 1252 + 2L 124125762 762 + 2L 50399566 9 +
0 3L 158450010 607 + 2L 82457594 709 + 2L 124239973 1057 + 2L 50492930 6 +
0 3L 158454566 2364 + 2L 82460478 2502 + 2L 124250604 1718 + 2L 50495266 32 +
0 3L 158540796 2675 + 2L 82524517 1388 + 2L 124340653 1355 + 2L 50552856 120 +
0 3L 158543687 2094 + 2R 35473877 1579 - 2R 51296153 1404 - X 3282641 73 -
0 3L 158550396 3433 + 2L 82533997 935 + 2L 124350497 1351 + 2L 50565445 812 -
0 3L 158554352 3096 + 2L 82537396 1472 + 2L 124354206 1382 + 2L 50568370 148 +
0 3L 158561808 2221 + 2L 82539214 10317 + 2L 124360574 7210 + 2L 50575536 269 +
0 3L 158565982 1222 + 2L 82550353 1193 + 2L 124368778 1190 + 2L 50578732 77 +
0 3L 158567651 5549 + 2L 82551775 12468 + 2L 124371221 5490 + 2L 50582353 3755 +
0 3L 158615220 874 + 2L 82595374 2914 + 2L 124424191 3577 + 2L 50625696 1259 +
0 3L 158702234 1164 + 2L 82704244 1349 + 2L 124529202 1334 + 2L 50726551 108 +
0 3L 158704472 4164 + 2L 82705926 5810 + 2L 124534507 4823 + 2L 50732038 68 +
0 3L 158709472 3515 + 2L 82714378 3957 + 2L 124541397 4006 + 2L 50733200 50 +
0 3L 158717968 2057 + 2L 82721602 6368 + 2L 124554667 2126 + 2L 50747397 104 +
0 3L 158721553 2732 + 2L 82728329 3102 + 2L 124559937 2467 + 2L 50752085 368 +
0 3L 158742684 4042 + 2L 82748890 11594 + 2L 124588177 35789 + 2L 50771939 516 +
0 3L 158777316 2131 + 2L 82793101 6162 + 2L 124627692 7487 + 2L 50817773 203 +
0 3L 158841347 1246 + 2L 82876698 3648 + 2L 124704399 4587 + 2L 50877852 166 +
0 3L 159430816 1898 + 2L 96598255 2206 - 2L 122622713 1887 + 2L 43308858 71 +
0 3L 159486576 2967 + 2L 96499185 3753 - 2L 122687393 2947 + 2L 43378008 213 +
0 3L 159515112 2003 + 2L 96463448 1452 - 2L 122762089 2001 + 2L 43415034 355 +
0 3L 159517645 2084 + 2L 96460660 2166 - 2L 122764741 2108 + 2L 43415873 454 +
0 3L 159539780 1435 + 2L 96435628 2732 - 2L 122805285 4716 + 2L 43442669 935 +
0 3L 159561484 1170 + 2L 96414255 1164 - 2L 122832697 1173 + 2L 43471687 157 +
0 3L 160220135 1745 + 2L 73301307 1771 - 2L 132914243 1765 + 2L 49018524 875 -
0 3L 160223658 4498 + 2L 73288344 12922 - 2L 132917594 5511 + 2L 49011163 56 -
0 3L 160243199 6397 + 2L 73275758 12088 - 2L 132929470 6371 + 2L 49004350 1337 -
0 3L 160251319 4339 + 2L 73271901 2830 - 2L 132939351 3183 + 2L 48995867 126 -
0 3L 160258258 7480 + 2L 73259644 2257 - 2L 132949095 3319 + 2L 48990141 483 -
0 3L 160304867 13116 + 2L 73202013 14941 - 2L 133005457 9997 + 2L 48939488 1203 -
0 3L 160332005 7633 + 2L 73178951 22580 - 2L 133025755 15858 + 2L 48918435 542 -
0 3L 160387944 3244 + 2L 73123837 6320 - 2L 133092818 3537 + 2L 48856212 121 -
0 3L 160397455 3308 + 2L 73115814 5524 - 2L 133104161 2342 + 2L 48844886 358 -
0 3L 160403297 941 + 2L 73112960 956 - 2L 133109287 953 + 2L 48842177 1439 +
0 3L 160409155 18656 + 2L 73086751 21645 - 2L 133121684 13673 + 2L 48832458 49 +
0 3L 160430043 1066 + 2L 73075452 8216 - 2L 133139181 1538 + 2L 48811722 165 -
0 3L 161265668 14630 + 2L 63125784 6654 + 2L 102629830 8763 - 2L 46472911 225 +
0 3L 161856165 852 + 2L 101974355 1516 + 2L 94925893 937 - 2L 41089175 152 +
0 3L 161910589 6841 + 2L 75421159 9322 - 2L 119440092 4676 + 2L 51439012 1457 -
0 3L 161919445 24460 + 2L 75430966 39090 + 2L 119384210 52158 - 2L 51476449 318 +
0 3L 161988030 1128 + 2L 75529776 12345 + 2L 119292436 896 - 2L 51545459 28 +
0 3L 162060045 10337 + 2L 75622866 38983 + 2L 119163456 17101 - 2L 51639442 26 +
0 3L 162185156 2183 + 2L 61519831 3852 + 2L 118961120 2307 - 2L 51774069 42 +
0 3L 162233917 1008 + 2L 61584136 1502 + 2L 118877464 1863 - 2L 51831257 961 +
0 3L 163082478 4976 + 2L 77283115 3423 + 2L 109471127 5971 - 2L 43005971 401 -
0 3L 163153423 13736 + 2L 77375021 7259 + 2L 109368898 4418 - 2L 43108953 79 -
0 3L 163677485 740 + 2L 68360642 1259 - 2L 107507605 1484 + 2L 34610138 190 -
0 3L 163700678 1951 + 2L 68333274 26636 - 2L 107537721 1686 + 2L 34575631 1559 -
0 3L 163859554 745 + 2L 68174825 1130 - 2L 107724106 1089 + 2L 34378009 692 -
0 3L 163886755 918 + 2L 72301233 1183 - 2L 131956389 1385 - 2L 49881032 83 +
0 3L 163898214 20296 + 2L 72269909 20001 - 2L 131926336 18158 - 2L 49912712 64 +
0 3L 163943308 3395 + 2L 72242380 1611 - 2L 131898200 1628 - 2L 49937967 315 +
0 3L 163960526 5225 + 2L 72218290 5959 - 2L 131876548 5164 - 2L 49962551 161 +
0 3L 163966480 606 + 2L 72217122 846 - 2L 131751996 876 + 2L 49963521 423 +
0 3L 164579591 2508 + 2L 90567488 2474 + 2L 105834159 2420 + 2L 40221021 187 -
0 3L 164584047 3744 + 2L 90574075 1012 + 2L 105842226 2235 + 2L 40212136 226 -
0 3L 164587911 8635 + 2L 63195535 9893 - 2L 102532631 8655 + 2L 46545201 142 -
0 3L 164598143 6521 + 2L 63187257 6923 - 2L 102550633 1999 + 2L 46533616 116 -
0 3L 164838153 8204 + 2L 94822182 8690 - 2L 113274126 12520 - 2L 45022154 79 +
0 3L 165376914 1892 + 3L 184507808 1790 - 2R 62929720 2141 - X 6526513 855 -
0 3L 166493917 1289 + 2L 73972140 1824 + 2L 132202747 1956 - 2L 49665789 182 +
0 3L 166503337 7527 + 2L 73981681 22202 + 2L 132133525 57042 - 2L 49689676 218 +
0 3L 166613750 6124 + 2R 25933791 1567 + 3R 144740916 2039 + 2R 30484897 137 +
0 3L 166624947 1391 + 2L 74129755 2281 + 2L 132009777 3571 - 2L 49830022 1391 +
0 3L 166639638 2473 + 2L 72330161 4695 - 2L 131958102 2703 + 2L 49845049 145 +
0 3L 166642507 1661 + 2L 72328339 1777 - 2L 131961312 1603 + 2L 49848881 548 +
0 3L 166644476 3933 + 2L 72323893 3852 - 2L 131963531 3724 + 2L 49850314 530 +
0 3L 166654134 7875 + 2L 72302885 16633 - 2L 131969403 15746 + 2L 49873619 233 +
0 3L 167075693 1501 + 2L 81991281 2322 - 2L 123744886 1534 - 2L 50078229 113 -
0 3L 167079274 773 + 2L 81984104 7045 - 2L 123736692 5219 - 2L 50073769 438 -
0 3L 167414841 2334 + 2L 81583093 3085 - 2L 101013504 2237 - 2L 34327707 674 -
0 3L 167417921 1379 + 2L 81581014 1355 - 2L 101010951 1971 - 2L 34325331 1370 -
0 3L 167419505 909 + 2L 81579184 1772 - 2L 101009397 1292 - 2L 34323963 209 -
0 3L 167420631 2112 + 2L 81575813 3220 - 2L 101007026 2209 - 2L 34323120 477 -
0 3L 167519768 1059 + 2L 81442732 1372 - 2L 100883677 1992 - 2L 34194123 78 -
0 3L 167521417 1005 + 2L 81440840 925 - 2L 100882510 815 - 2L 34192675 242 -
0 3L 167965350 1071 + 2L 69417319 2547 + 2L 94663045 39390 + 2L 36825019 32 -
0 3L 167997295 1482 + 2L 69452830 16922 + 2L 94552965 2572 - 2L 36781901 67 -
0 3L 168094193 948 + 2L 90798941 1853 - 2L 106100268 1917 - 2L 39971170 720 +
0 3L 168119053 2168 + 2L 90766568 886 - 2L 106063109 906 - 2L 40013464 120 +
0 3L 168279064 2346 + 2L 90607290 2618 - 2L 105880795 2018 - 2L 40180951 106 +
0 3L 168306856 984 + 2L 63210295 1226 + 2L 102522052 1309 - 2L 46549519 547 -
0 3L 168409278 1676 + 2L 63334014 1927 + 2L 102365048 1993 - 2L 46679391 406 +
0 3L 168534726 650 + 2L 94971528 963 + 2L 113434624 848 + 2L 44881604 171 -
0 3L 168555474 1884 + 2L 95002966 7069 + 2L 113460107 4357 + 2L 44854379 174 -
0 3L 168583288 4632 + 2L 95039139 9237 + 2L 113498464 7334 + 2L 44808355 372 -
0 3L 168606385 5099 + 2L 95068951 6734 + 2L 113536247 7850 + 2L 44786091 284 -
0 3L 168612697 5941 + 2L 95076443 8507 + 2L 113544939 3672 + 2L 44769767 42 -
0 3L 168653940 6920 + 2L 95155056 28614 + 2L 113607786 201324 + 2L 44689359 33 -
0 3L 168825190 2384 + 2L 95395326 36575 + 2L 113840968 1275 + 2L 44487842 11 -
0 3L 168851930 1105 + 2L 95435966 6749 + 2L 113882327 1666 + 2L 44446293 258 -
0 3L 168893351 2261 + 2L 95521915 13291 + 2L 111769592 2807 + 2L 44384566 341 -
0 3L 168896725 903 + 2L 95537012 1059 + 2L 111774051 33885 + 2L 44378322 218 -
0 3L 168902323 3083 + 2L 95544602 7844 + 2L 111808834 9367 + 2L 44372444 128 +
0 3L 168910677 5766 + 2L 95553206 27185 + 2L 111821657 7423 + 2L 44352296 141 -
0 3L 168992794 392 + 2L 95654230 392 + 2L 96014368 1042 - 2L 44249986 392 -
0 3L 168993366 1707 + 2L 95654804 1610 + 2L 96012505 1844 - 2L 44248071 75 -
0 3L 169002596 753 + 2L 95664643 2031 + 2L 123710369 2326 - 2L 44238642 132 -
0 3L 169016939 434 + 2L 95685745 512 + 2L 123689268 709 - 2L 44215739 491 -
0 3L 169021064 15190 + 2L 95688970 24390 + 2L 123648558 35675 - 2L 44174368 72 -
0 3L 169081041 4355 + 2L 95781386 2801 + 2L 123596489 2346 - 2L 44127106 120 -
0 3L 169086436 12962 + 2L 95786717 5057 + 2L 123588266 4563 - 2L 44117762 146 -
0 3L 169192917 9648 + 2L 95943718 10808 + 2L 123424697 2134 - 2L 43954197 50 -
0 3L 169204089 1109 + 2L 95956258 5620 + 3R 140011905 617 + 2R 31921519 728 -
0 3L 169290788 4213 + 2L 96269475 3344 - 2L 123087549 5053 + 2L 43608315 279 +
0 3L 169295014 1331 + 2L 96267242 932 - 2L 123092698 932 + 2L 43610378 926 +
0 3L 169299041 6548 + 2L 96255013 2621 - 2L 123098863 6563 + 2L 43624191 121 +
0 3L 169442656 3568 + 2L 96062286 4571 - 2L 123298168 5890 + 2L 43832725 213 +
0 3L 169450015 3500 + 2L 96052492 4870 - 2L 123311387 3439 + 2L 43839477 33 +
0 3L 169457978 13682 + 2L 96029758 3048 - 2L 123348132 19640 - 2L 43851240 443 +
0 3L 169483992 2171 + 2L 96011615 2078 - 2L 123324946 3748 - 2L 43883773 1640 +
0 3L 169489982 1754 + 2L 96004017 2530 - 2L 123318282 2250 - 2L 43894424 114 +
0 3L 169769963 4476 + 3R 112627701 4416 - 2L 133469047 4028 - X 12121763 101 +
0 3R 102022074 3290 + 3L 171295513 2288 + 3L 229807289 2145 + 3L 76921155 126 -
0 3R 102026873 2157 + 3L 171300490 2711 + 3L 229813064 2284 + 3L 76916879 875 -
0 3R 102034147 1250 + 3L 169857136 2486 - 3L 222720921 1739 + 3L 77605120 72 +
0 3R 102036832 3054 + 3L 169853278 3065 - 3L 222723794 3157 + 3L 77607135 1844 +
0 3R 102052309 6881 + 3L 169834905 5576 - 3L 222747804 4579 + 3L 77623278 118 +
0 3R 102068569 3511 + 3L 169814995 4375 - 3L 222777393 7437 + 3L 77645376 349 +
0 3R 102158700 3770 + 3L 169708295 6861 - 3L 222929354 6333 + 3L 77750430 50 +
0 3R 102164995 2864 + 3L 169704744 1457 - 3L 222940375 1454 + 3L 77758630 1457 +
0 3R 102168222 1111 + 3L 169703020 922 - 3L 222942530 1070 + 3L 77761863 257 -
0 3R 102191009 1315 + 3L 169675874 1462 - 3L 222995397 1366 + 3L 77788812 275 +
0 3R 102192933 1512 + 3L 169673769 1667 - 3L 222997585 1364 + 3L 77789832 455 +
0 3R 102226877 1558 + 3L 169631731 1422 - 3L 223064282 1423 + 3L 77829697 1226 +
0 3R 102322874 1062 + 3L 169517064 1201 - 3L 223240717 956 + 3L 77955330 63 +
0 3R 102324186 944 + 3L 169515591 1106 - 3L 223241946 985 + 3L 77956658 54 +
0 3R 102325425 951 + 3L 169514379 986 - 3L 223245104 916 + 3L 77957601 494 +
0 3R 102327630 1152 + 3L 169485061 1437 - 3L 223248963 951 + 3L 77971832 57 +
0 3R 102329933 928 + 3L 169482398 920 - 3L 223253046 884 + 3L 77973569 242 +
0 3R 102361266 2681 + 3L 169444482 1502 - 3L 223314155 2737 + 3L 78013006 319 +
0 3R 102371213 11815 + 3L 169431055 2234 - 3L 223332860 3577 + 3L 78027788 1604 +
0 3R 102386538 962 + 3L 169418094 1379 - 3L 223348253 1402 + 3L 78035708 31 +
0 3R 102389293 4843 + 3L 169411765 6270 - 3L 223351610 7827 + 3L 78043035 152 +
0 3R 102395722 2676 + 3L 169405560 5642 - 3L 223364317 3938 + 3L 78046669 1726 +
0 3R 102404988 5662 + 3L 169396584 2309 - 3L 223378265 769 + 3L 78058013 38 +
0 3R 102470009 5612 + 3L 169307314 6765 - 3L 223514037 6456 + 3L 78148754 422 +
0 3R 102488984 1689 + 3L 169289723 1774 - 3L 223540279 3295 + 3L 78167038 395 +
0 3R 102492324 10416 + 3L 169278807 9423 - 3L 223546034 1927 + 3L 78178047 434 +
0 3R 102511698 5270 + 3L 169247976 5616 - 3L 223583873 708 + 3L 78199305 750 +
0 3R 102517167 1105 + 3L 169246430 1273 - 3L 223589651 1124 + 3L 78200539 101 +
0 3R 102518480 5120 + 3L 169240942 5373 - 3L 223592365 3905 + 3L 78206650 142 +
0 3R 102581294 4365 + 3R 103258894 1725 + 2R 24335436 3437 + 3R 53779721 1794 -
0 3R 102586014 3936 + 3L 169165079 1637 - 3L 223699742 1237 + 3L 78288036 86 +
0 3R 102590829 9392 + 3L 169158054 4480 - 3L 229236334 4013 + 3L 78295067 247 +
0 3R 102600899 2095 + 3L 169149723 7193 - 3L 229246540 2115 + 3L 78302927 123 +
0 3R 102609522 2677 + 3L 169140110 2910 - 3L 229255822 2057 + 3L 78312861 41 +
0 3R 102673178 1085 + 3L 169068351 1085 - 3L 229345382 1088 + 3L 78387593 1085 +
0 3R 102674401 2846 + 3L 169064736 3571 - 3L 229347888 1995 + 3L 78391156 677 +
0 3R 102677729 3642 + 3L 169060797 3434 - 3L 229350302 602 + 3L 78393328 112 +
0 3R 102735059 1774 + 3L 168993917 1718 - 3L 229422645 1409 + 3L 78461690 1712 +
0 3R 102765312 440 + 3L 168954113 431 - 3L 229464874 431 + 3L 78502714 431 +
0 3R 102839884 6011 + 3L 168846859 7512 - 3L 229850241 6010 + 3L 78606151 986 +
0 3R 102860081 3839 + 3L 171390068 6372 - 3L 229877457 4731 + 3L 76837154 153 +
0 3R 102864461 4109 + 3L 171387442 2205 - 3L 229882773 2143 + 3L 76838474 281 +
0 3R 102913005 1032 + 3L 171319099 1352 - 3L 229835680 1382 - 3L 76897275 197 +
0 3R 102916873 4751 + 3L 171312889 1803 + 3L 229823815 1544 + 3L 76903570 11 -
0 3R 102923153 1361 + 3L 169862411 1352 + 3L 222716814 1463 - 3L 77599654 1355 -
0 3R 103110548 1369 + 3L 169895719 4538 - 3L 222671058 6756 + 3L 77565034 128 +
0 3R 103111966 29116 + 3L 169887624 7545 - 3L 222679511 9416 + 3L 77575153 896 +
0 3R 103468412 5546 + 3L 167105038 6560 - 3L 218136364 5729 - 3L 67243720 291 -
0 3R 103556356 3741 + 3L 167009872 22632 - 3L 217993329 3017 - 3L 67118205 3074 -
0 3R 103560184 734 + 3L 167006728 716 - 3L 217985942 817 - 3L 67111349 713 -
0 3R 103562339 770 + 3L 167004542 848 - 3L 217982682 878 - 3L 67108964 836 -
0 3R 103696970 1951 + 3L 166850654 2027 - 3L 217813165 1948 - 3L 66938806 181 -
0 3R 103701522 1984 + 3L 166822480 25045 - 3L 217808170 1985 - 3L 66934724 166 -
0 3R 103841807 932 + 3L 166639131 30299 - 3L 217603728 1034 - 3L 66746273 101 +
0 3R 103892419 2414 + 3L 166601097 2952 - 3L 217520035 3057 - 3L 66656272 2246 -
0 3R 103895904 776 + 3L 166583122 16802 - 3L 217518172 838 - 3L 66653784 785 -
0 3R 104386047 1488 + 3L 166010738 1476 - 3L 216659987 1389 - 3L 65919534 422 -
0 3R 104693705 1142 + 3L 186537027 1404 + 3L 224780794 1513 + 3L 79099183 102 -
0 3R 104694937 1587 + 3L 186538983 1106 + 3L 224782855 1205 + 3L 79097676 404 -
0 3R 104696893 1734 + 3L 186540619 2861 + 3L 224784985 2075 + 3L 65329004 837 +
0 3R 104706109 1199 + 3L 186554666 1536 + 3L 224802432 1200 + 3L 65339817 866 +
0 3R 104723321 4916 + 3L 186576913 17988 + 3L 224835123 2550 + 3L 65365193 301 +
0 3R 104746308 3502 + 3L 186607328 2129 + 3L 224856109 2858 + 3L 65399987 543 +
0 3R 104752834 1602 + 3L 186616853 1488 + 3L 224863283 1430 + 3L 65408731 60 +
0 3R 104766385 5371 + 3L 186629142 7626 + 3L 224881577 657 + 3L 65428961 486 +
0 3R 104809386 2797 + 3L 186709361 2248 + 3L 224944799 2113 + 3L 65500817 89 +
0 3R 104812480 512 + 3L 186713133 563 + 3L 224947952 1014 + 3L 65503979 563 +
0 3R 104814531 2373 + 3L 186716415 1424 + 3L 224951416 1324 + 3L 65513287 895 +
0 3R 104825714 3069 + 3L 186726557 4573 + 3L 224962446 3150 + 3L 65523274 320 +
0 3R 104835013 8370 + 3L 191359248 15565 + 3L 199842907 9803 - 3L 71350374 110 -
0 3R 104873413 627 + 3L 191412823 1229 + 3L 196319954 1065 - 3L 71308657 22 -
0 3R 104874481 1742 + 3L 191419918 3758 + 3L 219802762 839 - 3L 71306727 1139 -
0 3R 104914857 4891 + 3L 191475725 3583 + 3L 219753568 2078 - 3L 71257892 526 -
0 3R 104923919 9682 + 3L 191483050 10880 + 3L 219740882 3370 - 3L 71240710 8 -
0 3R 104997900 1376 + 3L 191588455 2113 + 3L 219635217 1514 - 3L 71154965 51 -
0 3R 105025684 5331 + 3L 191646243 6510 + 3L 219594537 3600 - 3L 71072978 65 -
0 3R 105031816 1102 + 3L 191655713 3750 + 3L 212830626 3783 + 3L 71070617 71 -
0 3R 105036735 1568 + 3L 191663773 1472 + 3L 212840060 1472 + 3L 71062216 1472 -
0 3R 105038628 2015 + 3L 164708212 1853 - 3L 212842363 1778 + 3L 71059649 2021 -
0 3R 105060561 1181 + 3L 164686494 1209 - 3L 212868447 1252 + 3L 71031949 157 -
0 3R 105078886 1225 + 3L 164666495 1477 - 3L 212893940 1255 + 3L 71013443 81 -
0 3R 105176161 6849 + 3L 164518441 8041 - 3L 213031095 5050 + 3L 70869027 39 -
0 3R 105184069 2340 + 3L 164515197 2372 - 3L 213043128 2695 + 3L 70865359 25 -
0 3R 105197865 626 + 3L 164502235 623 - 3L 213060444 620 + 3L 70852400 608 -
0 3R 105202300 6296 + 3L 164488577 7279 - 3L 213071378 1309 + 3L 70841707 107 -
0 3R 105951229 2699 + 3L 183074667 2297 + 3L 195472400 1914 + 3L 73659944 331 +
0 3R 105956340 1346 + 3L 183079472 1744 + 3L 195476740 1610 + 3L 73663724 584 -
0 3R 105958415 626 + 3L 183081614 1040 + 3L 195513922 1301 + 3L 73666408 15 +
0 3R 105990098 756 + 3L 183123505 11047 + 3L 195741295 10735 + 3L 73702573 151 +
0 3R 106009241 14058 + 3L 183144995 21375 + 3L 195786985 1025 + 3L 73741937 1820 +
0 3R 106043674 3510 + 3L 183184652 46218 + 3L 195951312 11961 + 3L 73765228 3602 +
0 3R 106076728 3721 + 3L 183234662 6419 + 3L 196012077 4680 + 3L 73810652 15 +
0 3R 106086638 4674 + 3L 183247190 5982 + 3L 196023283 7633 + 3L 73824255 976 +
0 3R 106102399 4012 + 3L 183270205 4182 + 3L 204598430 2981 - 3L 73841288 380 +
0 3R 106208507 9009 + 3L 183426967 7596 + 3L 204468486 9084 - 3L 73993648 249 +
0 3R 106218803 3419 + 3L 183441989 3185 + 3L 204464900 2734 - 3L 73999311 1058 +
0 3R 106241975 9273 + 3L 183480757 4478 + 3L 204423280 3233 - 3L 74042670 269 +
0 3R 106257409 22446 + 3L 183491217 27834 + 3L 204355716 22123 - 3L 74050903 2627 +
0 3R 106441702 905 + 2R 46680149 4641 + 3R 182257922 1049 + 2R 29468863 1073 +
0 3R 107466114 695 + 3L 176189294 695 + 3L 193681112 858 + 3L 68854814 695 -
0 3R 107484722 1667 + 3L 182601772 2102 - 3L 227270314 1391 - 3L 69994310 230 +
0 3R 107515550 2962 + 3L 182539861 21426 - 3L 227238829 2071 - 3L 70061097 458 +
0 3R 107657233 6027 + 3L 182318859 9787 - 3L 228868727 4199 + 3L 70273026 2786 +
0 3R 107858952 9032 + 3L 185558536 4539 - 3L 227626969 7061 + 3L 79836851 141 +
0 3R 107869433 1455 + 3L 185547150 5198 - 3L 227638465 1630 + 3L 79847286 242 +
0 3R 107920908 1066 + 3L 168633119 1794 + 3L 212152034 791 - 3L 78822448 50 -
0 3R 107966009 4079 + 3L 168682791 2374 + 3L 212065398 2942 - 3L 78777481 242 +
0 3R 108035196 1546 + 3L 168694849 1034 + 3L 211981878 1567 - 3L 78752096 1034 -
0 3R 108082716 4655 + 3L 168756062 7345 + 3L 225616247 3350 + 3L 78699393 3080 -
0 3R 108089201 1672 + 3L 168763937 2323 + 2L 88648398 2224 - 3L 78694198 9 -
0 3R 108136316 4117 + 3L 168816411 4766 + 3L 225710792 452 + 3L 78641556 465 -
0 3R 108162660 1533 + 3L 171410139 1562 + 3L 225745321 1827 + 3L 76817088 1208 -
0 3R 108174498 1364 + 3L 171422275 1367 + 3L 225759537 1334 + 3L 76805278 11 -
0 3R 108176476 1374 + 3L 171424194 1702 + 3L 225762726 989 + 3L 76803430 30 -
